	id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	D1|D1	D1|D2	D1|D3	D1|D4	D1|D5	D2|D1	D2|D2	D2|D3	D2|D4	D2|D5	D3|D1	D3|D2	D3|D3	D3|D4	D3|D5	D4|D1	D4|D2	D4|D3	D4|D4	D4|D5	D5|D1	D5|D2	D5|D3	D5|D4	D5|D5
840	CPI-CS0F6E83D4B	Kremen1_LRP6_DKK1	complex:Kremen1_LRP6	simple:O94907		ENSG00000107984	True	False	False	curated	False	1.36																									
841	CPI-SS0D68CB038	LRP6_DKK1	simple:O75581	simple:O94907	ENSG00000070018	ENSG00000107984	True	True	False	curated	False	1.36																									
842	CPI-SS0755A26DD	FGF1_FGFR1	simple:P05230	simple:P11362	ENSG00000113578	ENSG00000077782	True	False	True	curated	False	1.36																									
843	CPI-SS008FB916C	FGF2_FGFR4	simple:P09038	simple:P22455	ENSG00000138685	ENSG00000160867	True	False	True	curated	False	1.36																									
844	CPI-SS0D9366D11	FGF1_FGFR4	simple:P05230	simple:P22455	ENSG00000113578	ENSG00000160867	True	False	True	curated	False	1.36																									
845	CPI-SS0CB6968B9	FGF2_FGFRL1	simple:P09038	simple:Q8N441	ENSG00000138685	ENSG00000127418	True	False	True	I2D	False	1.36																									
846	CPI-SS068C742A1	FGF1_TGFBR3	simple:P05230	simple:Q03167	ENSG00000113578	ENSG00000069702	True	False	True	InnateDB-All	False	1.36																									
847	CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	ENSG00000105329	ENSG00000069702	True	False	True	curated	False	1.36																									
848	CPI-SS0D46E2B45	TGFB3_TGFBR3	simple:P10600	simple:Q03167	ENSG00000119699	ENSG00000069702	True	False	True	curated	False	1.36																									
849	CPI-SS0178F5C45	TGFB2_TGFBR3	simple:P61812	simple:Q03167	ENSG00000092969	ENSG00000069702	True	False	True	curated	False	1.36																									
850	CPI-SC0DA808D76	TGFB3_integrin_aVb6_complex	simple:P10600	complex:integrin_aVb6_complex	ENSG00000119699		True	False	False	curated	True	1.36																									
851	CPI-SC032D980B8	VCAM1_integrin_aDb2_complex	simple:P19320	complex:integrin_aDb2_complex	ENSG00000162692		False	False	False	curated	True	1.36																									
852	CPI-SC03C325B42	ICAM3_integrin_aDb2_complex	simple:P32942	complex:integrin_aDb2_complex	ENSG00000076662		False	False	False	curated	True	1.36																									
853	CPI-SS087B53ABF	JAM2_JAM3	simple:P57087	simple:Q9BX67	ENSG00000154721	ENSG00000166086	True	False	False	curated	False	1.36																									
854	CPI-SS0F9D53834	JAM3_JAM3	simple:Q9BX67	simple:Q9BX67	ENSG00000166086	ENSG00000166086	True	False	False	curated	False	1.36																									
855	CPI-SS01F67987A	FGF2_FGFR1	simple:P09038	simple:P11362	ENSG00000138685	ENSG00000077782	True	False	True	curated	False	1.36																									
856	CPI-SS01158CABF	FFAR2_FAM3C	simple:O15552	simple:Q92520	ENSG00000126262	ENSG00000196937	True	True	False	IMEx,IntAct	False	1.36																									
857	CPI-SS00FB3CB09	FFAR2_CCL4L2	simple:O15552	simple:Q8NHW4	ENSG00000126262	ENSG00000276070	True	True	False	IMEx,IntAct	False	1.36																									
858	CPI-SS0F3D40856	PGRMC2_CCL4L2	simple:O15173	simple:Q8NHW4	ENSG00000164040	ENSG00000276070	True	True	False	IMEx,IntAct	False	1.36																									
859	CPI-CS0D9F0FAFD	ADR_complex_ADIPOQ	complex:ADR_complex	simple:Q15848		ENSG00000181092	True	True	False	curated	False	1.36																									
860	CPI-SS04A4A2334	ASGR2_ADIPOQ	simple:P07307	simple:Q15848	ENSG00000161944	ENSG00000181092	True	True	False	IMEx,IntAct	False	1.36																									
861	CPI-SS00E3EB9FE	CNR2_ADIPOQ	simple:P34972	simple:Q15848	ENSG00000188822	ENSG00000181092	True	True	False	IMEx,IntAct	False	1.36																									
862	CPI-SS064281234	LAMP1_VSTM1	simple:P11279	simple:Q6UX27	ENSG00000185896	ENSG00000189068	True	True	True	IMEx,IntAct	False	1.36																									
863	CPI-SS02246DA17	CXCR3_CXCL9	simple:P49682	simple:Q07325	ENSG00000186810	ENSG00000138755	True	True	False	curated	False	1.36																									
864	CPI-SS0F52745F3	DPP4_CXCL9	simple:P27487	simple:Q07325	ENSG00000197635	ENSG00000138755	True	True	False	curated	False	1.36																									
865	CPI-SS0C17BB772	FCGR2A_CXCL9	simple:P12318	simple:Q07325	ENSG00000143226	ENSG00000138755	True	True	False	IMEx,IntAct	False	1.36																									
866	CPI-SS016EE0084	PDCD1_CD274	simple:Q15116	simple:Q9NZQ7	ENSG00000188389	ENSG00000120217	False	True	True	curated	False	1.36																									
867	CPI-SS08F13AD5C	CD80_CD274	simple:P33681	simple:Q9NZQ7	ENSG00000121594	ENSG00000120217	False	True	True	curated	False	1.36																									
868	CPI-SS0F5B6B186	PDCD1_PDCD1LG2	simple:Q15116	simple:Q9BQ51	ENSG00000188389	ENSG00000197646	True	True	True	curated	False	1.36																									
869	CPI-CS05EAF93CC	BMPR1A_BMPR2_BMP7	complex:BMPR1A_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.36																									
870	CPI-SS0E2431C09	PDCD1_FAM3C	simple:Q15116	simple:Q92520	ENSG00000188389	ENSG00000196937	True	True	False	InnateDB-All	False	1.36																									
871	CPI-CS08109C435	BMPR1B_BMPR2_BMP7	complex:BMPR1B_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.36																									
872	CPI-SS0BF3ED143	FGFR2_FGFR3	simple:P21802	simple:P22607	ENSG00000066468	ENSG00000068078	True	True	True	IMEx,InnateDB-All	False	1.36																									
873	CPI-SS0E134097C	FGF18_FGFR3	simple:O76093	simple:P22607	ENSG00000156427	ENSG00000068078	True	False	True	I2D	False	1.36																									
874	CPI-SC06C0A2080	VCAM1_integrin_a4b7_complex	simple:P19320	complex:integrin_a4b7_complex	ENSG00000162692		False	False	False	curated	True	1.36																									
875	CPI-SC056FC1F11	MADCAM1_integrin_a4b7_complex	simple:Q13477	complex:integrin_a4b7_complex	ENSG00000099866		False	False	False	curated	True	1.36																									
876	CPI-SC03A4FA18B	CD40LG_integrin_a5b1_complex	simple:P29965	complex:integrin_a5b1_complex	ENSG00000102245		True	False	False	curated	True	1.36																									
877	CPI-SC02CB6F5A5	L1CAM_integrin_a5b1_complex	simple:P32004	complex:integrin_a5b1_complex	ENSG00000198910		False	False	False	curated	True	1.36																									
878	CPI-SC04BC5B245	FN1_integrin_a8b1_complex	simple:P02751	complex:integrin_a8b1_complex	ENSG00000115414		True	False	False	curated	True	1.36																									
879	CPI-SC09B2D1C63	TNC_integrin_a8b1_complex	simple:P24821	complex:integrin_a8b1_complex	ENSG00000041982		True	False	False	curated	True	1.36																									
880	CPI-SC0717E21B0	VTN_integrin_aVb1_complex	simple:P04004	complex:integrin_aVb1_complex	ENSG00000109072		True	False	False	curated	True	1.36																									
881	CPI-SC01D9AD677	L1CAM_integrin_aVb1_complex	simple:P32004	complex:integrin_aVb1_complex	ENSG00000198910		False	False	False	curated	True	1.36																									
882	CPI-SC09D882C18	CDH1_integrin_aEb7_complex	simple:P12830	complex:integrin_aEb7_complex	ENSG00000039068		False	False	False	curated	True	1.36																									
883	CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	ENSG00000137801	ENSG00000135218	False	False	True	curated	False	1.36																									
884	CPI-SS0ACD487F0	L1CAM_L1CAM	simple:P32004	simple:P32004	ENSG00000198910	ENSG00000198910	False	False	False	curated	False	1.36																									
885	CPI-SC030C83222	L1CAM_pL1:Ezrin	simple:P32004	complex:pL1:Ezrin	ENSG00000198910		False	False	True	curated	False	1.36																									
886	CPI-SC003905460	THY1_integrin_aMb2_complex	simple:P04216	complex:integrin_aMb2_complex	ENSG00000154096		False	False	False	curated	True	1.36																									
887	CPI-SS00E68BB92	FGF7_FGFR3	simple:P21781	simple:P22607	ENSG00000140285	ENSG00000068078	True	False	True	I2D	False	1.36																									
888	CPI-SC0C09120F1	ICAM1_integrin_aMb2_complex	simple:P05362	complex:integrin_aMb2_complex	ENSG00000090339		False	True	False	curated	True	1.36																									
889	CPI-SC0C93C7670	C3_integrin_aMb2_complex	simple:P01024	complex:integrin_aMb2_complex	ENSG00000125730		True	False	False	curated	True	1.36																									
890	CPI-SC071B77A18	JAM3_integrin_aMb2_complex	simple:Q9BX67	complex:integrin_aMb2_complex	ENSG00000166086		True	False	False	curated	True	1.36																									
891	CPI-SS05A94DE17	FGF2_FGFR2	simple:P09038	simple:P21802	ENSG00000138685	ENSG00000066468	True	False	True	curated	False	1.36																									
892	CPI-SS04A97448D	FGF1_FGFR2	simple:P05230	simple:P21802	ENSG00000113578	ENSG00000066468	True	False	True	curated	False	1.36																									
893	CPI-SS06B86672A	CD44_FGFR2	simple:P16070	simple:P21802	ENSG00000026508	ENSG00000066468	True	True	True	InnateDB-All	False	1.36																									
894	CPI-SS04640F9C3	TFF1_FGFR2	simple:P04155	simple:P21802	ENSG00000160182	ENSG00000066468	True	False	True	IMEx,InnateDB-All,MINT	False	1.36																									
895	CPI-SS0969D6973	ESR1_FGFR2	simple:P03372	simple:P21802	ENSG00000091831	ENSG00000066468	True	True	True	InnateDB	False	1.36																									
896	CPI-SS0F6A7A4DF	FGF18_FGFR2	simple:O76093	simple:P21802	ENSG00000156427	ENSG00000066468	True	False	True	I2D	False	1.36																									
897	CPI-SS0735F5C3A	TIMP1_FGFR2	simple:P01033	simple:P21802	ENSG00000102265	ENSG00000066468	True	False	True	InnateDB-All	False	1.36																									
898	CPI-SS0DC322B61	ROS1_FGFR2	simple:P08922	simple:P21802	ENSG00000047936	ENSG00000066468	True	True	True	I2D	False	1.36																									
899	CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	ENSG00000140285	ENSG00000066468	True	False	True	curated	False	1.36																									
900	CPI-SS0D636A374	FGF2_FGFR3	simple:P09038	simple:P22607	ENSG00000138685	ENSG00000068078	True	False	True	curated	False	1.36																									
901	CPI-SS015819E65	FGF1_FGFR3	simple:P05230	simple:P22607	ENSG00000113578	ENSG00000068078	True	False	True	curated	False	1.36																									
902	CPI-SC02C7E2DB4	F10_integrin_aMb2_complex	simple:P00742	complex:integrin_aMb2_complex	ENSG00000126218		True	False	False	curated	True	1.36																									
903	CPI-SC034EE8AAA	FN1_integrin_a4b7_complex	simple:P02751	complex:integrin_a4b7_complex	ENSG00000115414		True	False	False	curated	True	1.36																									
904	CPI-CS0D35E69F6	BMR1A_ACR2A_BMP7	complex:BMR1A_ACR2A	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.36																									
905	CPI-CS0DF85303A	BMR1B_AVR2A_BMP7	complex:BMR1B_AVR2A	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.36																									
906	CPI-CS0A79056B0	ACVR_1B2B_receptor_GDF11	complex:ACVR_1B2B_receptor	simple:O95390		ENSG00000135414	True	True	False	curated	False	1.36																									
907	CPI-CS00379F820	ACVR_1B2B_receptor_MSTN	complex:ACVR_1B2B_receptor	simple:O14793		ENSG00000138379	True	True	False	curated	False	1.36																									
908	CPI-SS0E6D96A59	CSF2_NR3C1	simple:P04141	simple:P04150	ENSG00000164400	ENSG00000113580	True	False	True	InnateDB	False	1.36																									
909	CPI-SS092E57263	CSF2_CSF1R	simple:P04141	simple:P07333	ENSG00000164400	ENSG00000182578	True	False	True	guidetopharmacology.org	False	1.36																									
910	CPI-CS0EC7F7C75	Dihydrotestosterone_bySRD5A1_AR	complex:Dihydrotestosterone_bySRD5A1	simple:P10275		ENSG00000169083	True	False	True	curated	False	1.36																									
911	CPI-CS039E9FE7F	Dihydrotestosterone_bySRD5A3_AR	complex:Dihydrotestosterone_bySRD5A3	simple:P10275		ENSG00000169083	True	False	True	curated	False	1.36																									
912	CPI-SS0BAB345B5	TGFB1_AR	simple:P01137	simple:P10275	ENSG00000105329	ENSG00000169083	True	False	True	I2D,InnateDB	False	1.36																									
913	CPI-SS08A1F8C22	TGFB1_VDR	simple:P01137	simple:P11473	ENSG00000105329	ENSG00000111424	True	False	True	InnateDB-All	False	1.36																									
914	CPI-SC0DABCC4B5	TGFB1_TGFbeta_receptor1	simple:P01137	complex:TGFbeta_receptor1	ENSG00000105329		True	False	True	curated	False	1.36																									
915	CPI-SC051FC855D	TGFB3_TGFbeta_receptor1	simple:P10600	complex:TGFbeta_receptor1	ENSG00000119699		True	False	True	curated	False	1.36																									
916	CPI-SC070741884	TGFB2_TGFbeta_receptor1	simple:P61812	complex:TGFbeta_receptor1	ENSG00000092969		True	False	True	curated	False	1.36																									
917	CPI-SC0202406F0	TGFB3_integrin_aVb8_complex	simple:P10600	complex:integrin_aVb8_complex	ENSG00000119699		True	False	False	curated	True	1.36																									
918	CPI-CS037C1C02B	BCR_CD45_CD22_LGALS9	complex:BCR_CD45_CD22	simple:O00182		ENSG00000168961	True	True	False	curated	False	1.36																									
919	CPI-CS05CAC687A	ACVR_1B2A_receptor_GDF11	complex:ACVR_1B2A_receptor	simple:O95390		ENSG00000135414	True	True	False	curated	False	1.36																									
920	CPI-CS0CB8E6064	BetaKlotho_FGFR4_FGF19	complex:BetaKlotho_FGFR4	simple:O95750		ENSG00000162344	True	False	False	curated	False	1.36																									
921	CPI-SS0AEC33FF1	CCL22_DPP4	simple:O00626	simple:P27487	ENSG00000102962	ENSG00000197635	True	False	True	curated	False	1.36																									
922	CPI-SS0CC738ABC	CXCL11_DPP4	simple:O14625	simple:P27487	ENSG00000169248	ENSG00000197635	True	False	True	curated	False	1.36																									
923	CPI-SS0F9BBC31B	VIP_DPP4	simple:P01282	simple:P27487	ENSG00000146469	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.36																									
924	CPI-SS0FDAB7BA8	CXCL10_DPP4	simple:P02778	simple:P27487	ENSG00000169245	ENSG00000197635	True	False	True	curated	False	1.36																									
925	CPI-SS0CDAC688B	CXCL2_DPP4	simple:P19875	simple:P27487	ENSG00000081041	ENSG00000197635	True	False	True	curated	False	1.36																									
926	CPI-SS08B249DBA	CCL2_CCR10	simple:P13500	simple:P46092	ENSG00000108691	ENSG00000184451	True	False	True	I2D	False	1.36																									
927	CPI-SS0A76A8E97	HLA-F_LILRB2	simple:P30511	simple:Q8N423	ENSG00000204642	ENSG00000131042	False	False	True	curated	False	1.36																									
928	CPI-SS0EAB03260	CD1D_LILRB2	simple:P15813	simple:Q8N423	ENSG00000158473	ENSG00000131042	False	False	True	curated	False	1.36																									
929	CPI-SS0DBA81CCF	HLA-G_LILRB2	simple:P17693	simple:Q8N423	ENSG00000204632	ENSG00000131042	False	True	True	curated	False	1.36																									
930	CPI-SS00150FB64	HLA-F_LILRB1	simple:P30511	simple:Q8NHL6	ENSG00000204642	ENSG00000104972	True	False	True	curated	False	1.36																									
931	CPI-SS05CE87F88	HLA-G_LILRB1	simple:P17693	simple:Q8NHL6	ENSG00000204632	ENSG00000104972	True	True	True	curated	False	1.36																									
932	CPI-SS06C0074BD	CCL21_CCR7	simple:O00585	simple:P32248	ENSG00000137077	ENSG00000126353	True	False	True	curated	False	1.36																									
933	CPI-SS09FAC4977	CXCL11_CXCR3	simple:O14625	simple:P49682	ENSG00000169248	ENSG00000186810	True	False	True	curated	False	1.36																									
934	CPI-SS04641FE5F	CCL3L1_DPP4	simple:P16619	simple:P27487	ENSG00000276085	ENSG00000197635	True	False	True	I2D	False	1.36																									
935	CPI-CS0C99F8D96	BMR1A_AVR2B_BMP7	complex:BMR1A_AVR2B	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.36																									
936	CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		ENSG00000107779	False	True	True	curated	False	1.36																									
937	CPI-CS0BDA0D08C	BMR1B_AVR2A_GDF7	complex:BMR1B_AVR2A	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.36																									
938	CPI-CS08A853007	BMR1B_AVR2B_BMP7	complex:BMR1B_AVR2B	simple:P18075		ENSG00000101144	True	True	False	curated	False	1.36																									
939	CPI-CS090FFEDFE	BMPR1A_BMPR2_BMP8A	complex:BMPR1A_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	1.36																									
940	CPI-CS0484364A2	BMPR1B_BMPR2_BMP8A	complex:BMPR1B_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	1.36																									
941	CPI-CS0C091F24B	BMR1A_ACR2A_BMP8A	complex:BMR1A_ACR2A	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	1.36																									
942	CPI-CS017A50010	BMR1A_AVR2B_BMP8A	complex:BMR1A_AVR2B	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	1.36																									
943	CPI-CS01319F57A	BMR1B_AVR2A_BMP8A	complex:BMR1B_AVR2A	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	1.36																									
944	CPI-CS03DF8BD36	BMR1B_AVR2B_BMP8A	complex:BMR1B_AVR2B	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	1.36																									
945	CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		ENSG00000125845	True	True	False	curated	False	1.36																									
946	CPI-CS028ACED72	BMPR1B_BMPR2_BMP2	complex:BMPR1B_BMPR2	simple:P12643		ENSG00000125845	True	True	False	curated	False	1.36																									
947	CPI-CS075442484	BMR1A_ACR2A_BMP2	complex:BMR1A_ACR2A	simple:P12643		ENSG00000125845	True	True	False	curated	False	1.36																									
948	CPI-CS0BE59B43E	BMR1A_AVR2B_BMP2	complex:BMR1A_AVR2B	simple:P12643		ENSG00000125845	True	True	False	curated	False	1.36																									
949	CPI-CS08A043594	BMR1B_AVR2A_BMP2	complex:BMR1B_AVR2A	simple:P12643		ENSG00000125845	True	True	False	curated	False	1.36																									
950	CPI-CS058910188	BMR1B_AVR2B_BMP2	complex:BMR1B_AVR2B	simple:P12643		ENSG00000125845	True	True	False	curated	False	1.36																									
951	CPI-CS055E15573	BMR1B_AVR2B_GDF7	complex:BMR1B_AVR2B	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.36																									
952	CPI-CS0E54FF657	BMPR1A_BMPR2_BMP4	complex:BMPR1A_BMPR2	simple:P12644		ENSG00000125378	True	True	False	curated	False	1.36																									
953	CPI-CS012D15A88	BMR1A_ACR2A_BMP4	complex:BMR1A_ACR2A	simple:P12644		ENSG00000125378	True	True	False	curated	False	1.36																									
954	CPI-CS0BCDC40FC	BMR1A_AVR2B_BMP4	complex:BMR1A_AVR2B	simple:P12644		ENSG00000125378	True	True	False	curated	False	1.36																									
955	CPI-CS02957B1BF	BMR1B_AVR2A_BMP4	complex:BMR1B_AVR2A	simple:P12644		ENSG00000125378	True	True	False	curated	False	1.36																									
956	CPI-CS0E997FABD	BMR1B_AVR2B_BMP4	complex:BMR1B_AVR2B	simple:P12644		ENSG00000125378	True	True	False	curated	False	1.36																									
957	CPI-CS0B9A4CA4D	BMPR1A_BMPR2_GDF6	complex:BMPR1A_BMPR2	simple:Q6KF10		ENSG00000156466	True	True	False	curated	False	1.36																									
958	CPI-CS0C623F17A	BMPR1B_BMPR2_GDF6	complex:BMPR1B_BMPR2	simple:Q6KF10		ENSG00000156466	True	True	False	curated	False	1.36																									
959	CPI-CS04C402DFB	BMR1A_ACR2A_GDF6	complex:BMR1A_ACR2A	simple:Q6KF10		ENSG00000156466	True	True	False	curated	False	1.36																									
960	CPI-CS0D9226707	BMR1B_AVR2A_GDF6	complex:BMR1B_AVR2A	simple:Q6KF10		ENSG00000156466	True	True	False	curated	False	1.36																									
961	CPI-CS027F8BD7E	BMR1B_AVR2B_GDF6	complex:BMR1B_AVR2B	simple:Q6KF10		ENSG00000156466	True	True	False	curated	False	1.36																									
962	CPI-CS0CFA0E4C5	BMPR1A_BMPR2_GDF7	complex:BMPR1A_BMPR2	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.36																									
963	CPI-CS027D7A724	BMPR1B_BMPR2_GDF7	complex:BMPR1B_BMPR2	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.36																									
964	CPI-CS05789C9A0	BMR1A_ACR2A_GDF7	complex:BMR1A_ACR2A	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.36																									
965	CPI-SS050123B31	NPFFR1_NPVF	simple:Q9GZQ6	simple:Q9HCQ7	ENSG00000148734	ENSG00000105954	True	True	False	guidetopharmacology.org	False	1.36																									
966	CPI-CS0107C51C6	BMPR1B_BMPR2_BMP4	complex:BMPR1B_BMPR2	simple:P12644		ENSG00000125378	True	True	False	curated	False	1.36																									
967	CPI-SC0E5A1BA8E	LAMA3_integrin_a3b1_complex	simple:Q16787	complex:integrin_a3b1_complex	ENSG00000053747		True	False	False	curated	True	1.36																									
968	CPI-SC0A2DB962D	CDH1_integrin_a2b1_complex	simple:P12830	complex:integrin_a2b1_complex	ENSG00000039068		False	False	False	curated	True	1.36																									
969	CPI-SC06EEEC092	COL17A1_integrin_a2b1_complex	simple:Q9UMD9	complex:integrin_a2b1_complex	ENSG00000065618		True	False	False	curated	True	1.36																									
970	CPI-SC07F654CB3	COL6A2_integrin_a10b1_complex	simple:P12110	complex:integrin_a10b1_complex	ENSG00000142173		True	False	False	curated	True	1.36																									
971	CPI-SC059D160BE	COL6A3_integrin_a10b1_complex	simple:P12111	complex:integrin_a10b1_complex	ENSG00000163359		True	False	False	curated	True	1.36																									
972	CPI-SC034D4CF73	COL11A2_integrin_a10b1_complex	simple:P13942	complex:integrin_a10b1_complex	ENSG00000204248		True	False	False	curated	True	1.36																									
973	CPI-SC050CC3A3F	COL9A1_integrin_a10b1_complex	simple:P20849	complex:integrin_a10b1_complex	ENSG00000112280		True	False	False	curated	True	1.36																									
974	CPI-SC05590EDD3	COL5A1_integrin_a10b1_complex	simple:P20908	complex:integrin_a10b1_complex	ENSG00000130635		True	False	False	curated	True	1.36																									
975	CPI-SC0FCB8DFBB	COL8A2_integrin_a10b1_complex	simple:P25067	complex:integrin_a10b1_complex	ENSG00000171812		True	False	False	curated	True	1.36																									
976	CPI-SC0DA063880	COL5A3_integrin_a10b1_complex	simple:P25940	complex:integrin_a10b1_complex	ENSG00000080573		True	False	False	curated	True	1.36																									
977	CPI-SC068FFC547	COL8A1_integrin_a10b1_complex	simple:P27658	complex:integrin_a10b1_complex	ENSG00000144810		True	False	False	curated	True	1.36																									
978	CPI-SC0F1833AC0	COL4A5_integrin_a10b1_complex	simple:P29400	complex:integrin_a10b1_complex	ENSG00000188153		True	False	False	curated	True	1.36																									
979	CPI-SC01BE5E1F7	COL15A1_integrin_a10b1_complex	simple:P39059	complex:integrin_a10b1_complex	ENSG00000204291		True	False	False	curated	True	1.36																									
980	CPI-SC039737584	COL18A1_integrin_a10b1_complex	simple:P39060	complex:integrin_a10b1_complex	ENSG00000182871		True	False	False	curated	True	1.36																									
981	CPI-SC030087D4F	COL4A4_integrin_a10b1_complex	simple:P53420	complex:integrin_a10b1_complex	ENSG00000081052		True	False	False	curated	True	1.36																									
982	CPI-SC0CC8A2F79	COL4A3_integrin_a10b1_complex	simple:Q01955	complex:integrin_a10b1_complex	ENSG00000169031		True	False	False	curated	True	1.36																									
983	CPI-SC0251EEF61	COL6A1_integrin_a10b1_complex	simple:P12109	complex:integrin_a10b1_complex	ENSG00000142156		True	False	False	curated	True	1.36																									
984	CPI-SC0B4771D76	COL7A1_integrin_a10b1_complex	simple:Q02388	complex:integrin_a10b1_complex	ENSG00000114270		True	False	False	curated	True	1.36																									
985	CPI-SC0B6D93CD4	COL14A1_integrin_a10b1_complex	simple:Q05707	complex:integrin_a10b1_complex	ENSG00000187955		True	False	False	curated	True	1.36																									
986	CPI-SC027EF0F68	COL16A1_integrin_a10b1_complex	simple:Q07092	complex:integrin_a10b1_complex	ENSG00000084636		True	False	False	curated	True	1.36																									
987	CPI-SC0BFDE14E9	COL4A6_integrin_a10b1_complex	simple:Q14031	complex:integrin_a10b1_complex	ENSG00000197565		True	False	False	curated	True	1.36																									
988	CPI-SC0A210DC1F	COL9A2_integrin_a10b1_complex	simple:Q14055	complex:integrin_a10b1_complex	ENSG00000049089		True	False	False	curated	True	1.36																									
989	CPI-SC0423059DF	COL19A1_integrin_a10b1_complex	simple:Q14993	complex:integrin_a10b1_complex	ENSG00000082293		True	False	False	curated	True	1.36																									
990	CPI-SC09E4E673B	COL24A1_integrin_a10b1_complex	simple:Q17RW2	complex:integrin_a10b1_complex	ENSG00000171502		True	False	False	curated	True	1.36																									
991	CPI-SC0A18569E5	COL13A1_integrin_a10b1_complex	simple:Q5TAT6	complex:integrin_a10b1_complex	ENSG00000197467		False	False	False	curated	True	1.36																									
992	CPI-SC090152EEE	COL27A1_integrin_a10b1_complex	simple:Q8IZC6	complex:integrin_a10b1_complex	ENSG00000196739		True	False	False	curated	True	1.36																									
993	CPI-SC0AA500B63	COL22A1_integrin_a10b1_complex	simple:Q8NFW1	complex:integrin_a10b1_complex	ENSG00000169436		True	False	False	curated	True	1.36																									
994	CPI-SC0EC720659	COL12A1_integrin_a10b1_complex	simple:Q99715	complex:integrin_a10b1_complex	ENSG00000111799		True	False	False	curated	True	1.36																									
995	CPI-SC00942962B	COL17A1_integrin_a10b1_complex	simple:Q9UMD9	complex:integrin_a10b1_complex	ENSG00000065618		True	False	False	curated	True	1.36																									
996	CPI-SC0AD2341AF	COL1A1_integrin_a11b1_complex	simple:P02452	complex:integrin_a11b1_complex	ENSG00000108821		True	False	False	curated	True	1.36																									
997	CPI-SC0C061DC28	COL3A1_integrin_a11b1_complex	simple:P02461	complex:integrin_a11b1_complex	ENSG00000168542		True	False	False	curated	True	1.36																									
998	CPI-SC0B4F620A6	COL10A1_integrin_a10b1_complex	simple:Q03692	complex:integrin_a10b1_complex	ENSG00000123500		True	False	False	curated	True	1.36																									
999	CPI-SC0C351F7DF	COL4A1_integrin_a11b1_complex	simple:P02462	complex:integrin_a11b1_complex	ENSG00000187498		True	False	False	curated	True	1.36																									
1000	CPI-SC0B991F6B1	COL11A1_integrin_a10b1_complex	simple:P12107	complex:integrin_a10b1_complex	ENSG00000060718		True	False	False	curated	True	1.36																									
1001	CPI-SC07707E049	COL1A2_integrin_a10b1_complex	simple:P08123	complex:integrin_a10b1_complex	ENSG00000164692		True	False	False	curated	True	1.36																									
1002	CPI-SS0FC0CA5ED	LGR5_RSPO2	simple:O75473	simple:Q6UXX9	ENSG00000139292	ENSG00000147655	True	True	False	curated	False	1.36																									
1003	CPI-SS0DCA749B0	LGR5_RSPO3	simple:O75473	simple:Q9BXY4	ENSG00000139292	ENSG00000146374	True	True	False	curated	False	1.36																									
1004	CPI-SS0A874F65F	LGR4_RSPO3	simple:Q9BXB1	simple:Q9BXY4	ENSG00000205213	ENSG00000146374	True	True	False	curated	False	1.36																									
1005	CPI-SS09C52F54E	LGALS9_SORL1	simple:O00182	simple:Q92673	ENSG00000168961	ENSG00000137642	True	False	True	InnateDB-All	False	1.36																									
1006	CPI-SS07ACDDCD6	APP_SORL1	simple:P05067	simple:Q92673	ENSG00000142192	ENSG00000137642	True	False	True	curated	False	1.36																									
1007	CPI-SS083CBFACD	MDK_SORL1	simple:P21741	simple:Q92673	ENSG00000110492	ENSG00000137642	True	False	True	InnateDB-All	False	1.36																									
1008	CPI-SS0BC7CD11B	LGALS9_MET	simple:O00182	simple:P08581	ENSG00000168961	ENSG00000105976	True	False	True	InnateDB-All	False	1.36																									
